procurement_id,date,school_id,vendor_name,grain_type,quantity,unit,total_cost,payment_status,quantity_kg,quantity_missing,cost_missing,payment_status_missing
MDM010797,2025-08-12,SCH0007,S. Agro Works,Rice,57800.0,Grams,2312.0,PENDING,57.8,False,False,False
MDM010752,2025-10-09,SCH0486,Kumar & Co.,Lentils,27.0,Kg,2430.0,PAID,27.0,False,False,False
MDM006575,2025-12-11,SCH0309,Kumar Supplies,Dal,,,1655.0,DUE,,True,False,False
MDM003053,2025-09-28,SCH0305,Sharma & Sons,Dal,,,3771.0,UNKNOWN,,True,False,False
MDM010673,2025-04-29,SCH0406,Sharma Traders,Rice,31.9,Kg,1276.0,PENDING,31.9,False,False,False
MDM008366,2025-08-14,SCH0054,Sharma Traders,Wheat,18.2,Kg,546.0,PAID,18.2,False,False,False
MDM004616,2026-02-20,SCH0103,kumar general store,Cooking Oil,13.9,Kg,1668.0,UNKNOWN,13.9,False,False,False
MDM003322,2026-01-10,SCH0452,Kumar Supplies,Dal,0.502,Sacks,2259.0,UNKNOWN,25.1,False,False,False
MDM011136,2026-01-24,SCH0171,kumar general store,Mustard Oil,19800.0,Grams,2376.0,PAID,19.8,False,False,False
MDM006247,2025-11-14,SCH0168,S. Agro Works,Rice,12600.0,Grams,504.0,UNKNOWN,12.6,False,False,True
MDM006049,2025-04-21,SCH0480,Singh Brothers,Wheat,0.664,Bori,996.0,UNKNOWN,33.2,False,False,False
MDM003312,2026-03-22,SCH0333,Singh Brothers,Lentils,13300.0,Grams,1197.0,DUE,13.3,False,False,False
MDM009623,2026-02-24,SCH0382,Singh Brothers,Lentils,0.61,Bags,2745.0,PENDING,30.5,False,False,False
MDM011587,2025-07-31,SCH0274,Singh Agro,Lentils,,,1539.0,PENDING,,True,False,False
MDM008211,2025-07-03,SCH0476,Goyal Enterprises,Dal,1.192,50kg Bags,5364.0,PAID,59.6,False,False,False
MDM003629,2025-12-15,SCH0082,S. Agro Works,Dal,55.9,Kg,5031.0,UNKNOWN,55.9,False,False,False
MDM010946,2025-05-10,SCH0260,Sharma Traders,Pulses,40.1,Kg,3609.0,PAID,40.1,False,False,False
MDM001357,2025-10-20,SCH0287,kumar general store,Rice,50200.0,Grams,2008.0,PAID,50.2,False,False,False
MDM005003,2025-09-26,SCH0477,Singh Agro,Wheat,,,960.0,UNKNOWN,,True,False,False
MDM009605,2026-01-15,SCH0049,Kumar Supplies,Wheat,,,729.0,DUE,,True,False,False
MDM005824,2026-03-14,SCH0150,Sharma Traders,Rice,36.1,Kg,1444.0,UNKNOWN,36.1,False,False,True
MDM011743,2025-10-28,SCH0327,Sharma Traders,Dal,58700.0,Grams,5283.0,UNKNOWN,58.7,False,False,False
MDM005671,2025-12-15,SCH0241,goyal mill,Wheat,40.5,Kg,1215.0,PENDING,40.5,False,False,False
MDM003113,2025-09-13,SCH0583,Singh Agro,Cooking Oil,29.8,Kg,3576.0,UNKNOWN,29.8,False,False,False
MDM000183,2025-09-14,SCH0350,S. Agro Works,Wheat,32.9,Kg,987.0,PAID,32.9,False,False,False
MDM010941,2025-11-04,SCH0097,Kumar & Co.,Wheat,59.6,Kg,,UNKNOWN,59.6,False,True,False
MDM000856,2025-10-15,SCH0412,Goyal Rice Mill,Mustard Oil,28.1,Kg,3372.0,PAID,28.1,False,False,False
MDM010414,2026-07-02,SCH0165,Singh Brothers,Cooking Oil,36.3,Kg,4356.0,PENDING,36.3,False,False,False
MDM004913,2026-02-25,SCH0409,Singh Brothers,Wheat,45500.0,Grams,1365.0,PAID,45.5,False,False,False
MDM010551,2025-12-01,SCH0524,S. Agro Works,Atta,58.8,Kg,1764.0,UNKNOWN,58.8,False,False,False
MDM001801,2025-11-30,SCH0585,Singh Brothers,Rice,38.0,Kg,1520.0,UNKNOWN,38.0,False,False,False
MDM011430,2025-06-01,SCH0517,S. Agro Works,Atta,17.3,Kg,519.0,DUE,17.3,False,False,False
MDM005483,2025-06-17,SCH0340,Singh Brothers,Rice,17.6,Kg,704.0,UNKNOWN,17.6,False,False,False
MDM010296,2025-04-08,SCH0469,kumar general store,Mustard Oil,,,2952.0,UNKNOWN,,True,False,False
MDM001969,2026-01-13,SCH0463,Kumar Supplies,Rice,30.5,Kg,1220.0,UNKNOWN,30.5,False,False,False
MDM010289,2025-05-05,SCH0488,goyal mill,Mustard Oil,51.8,Kg,6216.0,UNKNOWN,51.8,False,False,False
MDM010069,2026-02-27,SCH0309,Goyal Enterprises,Rice,53500.0,Grams,2140.0,DUE,53.5,False,False,False
MDM004698,2026-09-02,SCH0198,Goyal Rice Mill,Rice,17700.0,Grams,708.0,DUE,17.7,False,False,False
MDM004988,2025-10-30,SCH0209,Singh Brothers,Mustard Oil,0.268,Bags,,UNKNOWN,13.4,False,True,True
MDM004651,2025-10-31,SCH0222,kumar general store,Rice,54.8,Kg,2192.0,UNKNOWN,54.8,False,False,False
MDM001160,2026-03-21,SCH0384,Goyal Rice Mill,Dal,1.024,50kg Bags,4608.0,UNKNOWN,51.2,False,False,False
MDM011648,2025-09-29,SCH0045,Kumar & Co.,Rice,18.1,Kg,724.0,UNKNOWN,18.1,False,False,True
MDM001326,2025-04-10,SCH0005,Goyal Enterprises,Rice,21500.0,Grams,860.0,UNKNOWN,21.5,False,False,False
MDM009728,2025-05-13,SCH0407,Goyal Rice Mill,Wheat,0.534,Bags,,PENDING,26.700000000000003,False,True,False
MDM004797,2025-05-20,SCH0437,S. Agro Works,Mustard Oil,,,6972.0,UNKNOWN,,True,False,False
MDM006797,2025-07-18,SCH0378,S. Agro Works,Cooking Oil,,,4932.0,UNKNOWN,,True,False,False
MDM005809,2025-04-15,SCH0273,Singh Brothers,Wheat,,,534.0,PAID,,True,False,False
MDM001456,2025-09-20,SCH0231,Goyal Enterprises,Wheat,53.1,Kg,1593.0,DUE,53.1,False,False,False
MDM005411,2025-06-15,SCH0474,Sharma & Sons,Rice,50.1,Kg,2004.0,UNKNOWN,50.1,False,False,False
MDM008334,2026-03-05,SCH0587,kumar general store,Cooking Oil,42.7,Kg,5124.0,PAID,42.7,False,False,False
MDM002801,2025-01-11,SCH0245,Sharma Traders,Cooking Oil,53.7,Kg,6444.0,UNKNOWN,53.7,False,False,True
MDM007617,2025-05-04,SCH0145,Kumar & Co.,Rice,55.8,Kg,2232.0,PAID,55.8,False,False,False
MDM011050,2026-03-03,SCH0118,goyal mill,Cooking Oil,11.0,Kg,,PENDING,11.0,False,True,False
MDM007816,2025-07-29,SCH0354,S. Agro Works,Rice,26.8,Kg,1072.0,PENDING,26.8,False,False,False
MDM004379,2026-03-05,SCH0391,S. Agro Works,Wheat,32.4,Kg,,UNKNOWN,32.4,False,True,False
MDM008922,2025-11-14,SCH0077,Singh Brothers,Dal,30.8,Kg,2772.0,UNKNOWN,30.8,False,False,False
MDM009834,2026-02-24,SCH0497,Sharma Traders,Cooking Oil,36.5,Kg,4380.0,UNKNOWN,36.5,False,False,False
MDM006717,2025-11-30,SCH0421,Singh Brothers,Rice,,,,PENDING,,True,True,False
MDM003737,2026-02-01,SCH0472,Goyal Enterprises,Rice,54.2,Kg,2168.0,UNKNOWN,54.2,False,False,True
MDM002262,2026-03-01,SCH0312,Goyal Enterprises,Pulses,,,2970.0,UNKNOWN,,True,False,False
MDM007430,2025-04-11,SCH0300,Sharma & Sons,Lentils,22.1,Kg,1989.0,DUE,22.1,False,False,False
MDM004006,2025-08-26,SCH0530,Sharma Traders,Rice,39700.0,Grams,1588.0,PENDING,39.7,False,False,False
MDM009303,2025-03-12,SCH0034,Goyal Rice Mill,Cooking Oil,0.35,Bags,2100.0,UNKNOWN,17.5,False,False,False
MDM002395,2026-03-24,SCH0123,Sharma Traders,Mustard Oil,0.212,50kg Bags,1272.0,UNKNOWN,10.6,False,False,False
MDM001186,2025-04-23,SCH0306,Goyal Enterprises,Lentils,10.7,Kg,963.0,DUE,10.7,False,False,False
MDM002008,2025-08-13,SCH0521,Sharma Traders,Cooking Oil,26500.0,Grams,3180.0,UNKNOWN,26.5,False,False,False
MDM000194,2025-07-25,SCH0599,Sharma & Sons,Rice,0.48,50kg Bags,960.0,DUE,24.0,False,False,False
MDM008771,2025-03-06,SCH0228,Singh Brothers,Rice,36400.0,Grams,1456.0,UNKNOWN,36.4,False,False,False
MDM005526,2026-01-16,SCH0421,Singh Agro,Mustard Oil,36.2,Kg,4344.0,DUE,36.2,False,False,False
MDM000772,2026-03-09,SCH0508,Kumar Supplies,Cooking Oil,26000.0,Grams,3120.0,UNKNOWN,26.0,False,False,True
MDM001479,2026-01-10,SCH0247,Goyal Rice Mill,Mustard Oil,,,2148.0,UNKNOWN,,True,False,False
MDM001847,2025-10-05,SCH0431,Singh Brothers,Rice,24.8,Kg,992.0,PAID,24.8,False,False,False
MDM003741,2025-05-07,SCH0217,Sharma Traders,Mustard Oil,1.138,Bags,6828.0,PAID,56.89999999999999,False,False,False
MDM007987,2026-03-15,SCH0466,Sharma Traders,Mustard Oil,0.424,Bags,2544.0,DUE,21.2,False,False,False
MDM000406,2025-12-19,SCH0221,Singh Brothers,Mustard Oil,52.6,Kg,6312.0,PAID,52.6,False,False,False
MDM011788,2025-09-15,SCH0209,Sharma & Sons,Rice,0.312,Sacks,624.0,UNKNOWN,15.6,False,False,True
MDM010564,2025-04-15,SCH0521,Singh Agro,Rice,19.9,Kg,796.0,UNKNOWN,19.9,False,False,False
MDM006318,2025-04-26,SCH0050,kumar general store,Mustard Oil,38.9,Kg,4668.0,UNKNOWN,38.9,False,False,False
MDM006582,2025-07-13,SCH0452,Sharma & Sons,Wheat,,,1212.0,DUE,,True,False,False
MDM001448,2025-11-09,SCH0341,Kumar Supplies,Pulses,0.83,Sacks,3735.0,UNKNOWN,41.5,False,False,False
MDM000343,2025-04-12,SCH0072,Singh Agro,Mustard Oil,37400.0,Grams,4488.0,PENDING,37.4,False,False,False
MDM007469,2025-08-11,SCH0194,Kumar Supplies,Rice,19.0,Kg,760.0,PAID,19.0,False,False,False
MDM000728,2026-03-17,SCH0556,kumar general store,Wheat,15.4,Kg,462.0,UNKNOWN,15.4,False,False,False
MDM004578,2025-10-18,SCH0407,Singh Brothers,Wheat,0.526,Sacks,789.0,UNKNOWN,26.3,False,False,False
MDM009169,2026-03-20,SCH0128,Kumar Supplies,Dal,0.314,50kg Bags,1413.0,DUE,15.7,False,False,False
MDM009251,2025-09-17,SCH0018,Singh Brothers,Dal,43900.0,Grams,3951.0,DUE,43.9,False,False,False
MDM003517,2025-04-04,SCH0455,Singh Brothers,Wheat,0.402,Bags,603.0,UNKNOWN,20.1,False,False,True
MDM010981,2025-06-09,SCH0347,Sharma Traders,Cooking Oil,20.4,Kg,2448.0,PAID,20.4,False,False,False
MDM009970,2025-07-19,SCH0083,Sharma & Sons,Rice,52.8,Kg,2112.0,PAID,52.8,False,False,False
MDM007157,2026-01-02,SCH0447,Goyal Enterprises,Cooking Oil,0.266,Bags,1596.0,PENDING,13.3,False,False,False
MDM007852,2025-01-05,SCH0046,Sharma & Sons,Dal,,,1170.0,UNKNOWN,,True,False,False
MDM001349,2025-07-13,SCH0130,kumar general store,Rice,23.7,Kg,948.0,UNKNOWN,23.7,False,False,False
MDM000661,2026-01-01,SCH0161,goyal mill,Rice,57.1,Kg,2284.0,PENDING,57.1,False,False,False
MDM001493,2025-05-31,SCH0542,Sharma Traders,Rice,,,1836.0,UNKNOWN,,True,False,False
MDM010535,2025-07-15,SCH0303,Goyal Enterprises,Rice,24.0,Kg,960.0,DUE,24.0,False,False,False
MDM005155,2025-04-25,SCH0451,Sharma & Sons,Rice,0.684,50kg Bags,1368.0,PENDING,34.2,False,False,False
MDM011842,2025-05-26,SCH0197,Goyal Rice Mill,Wheat,18.1,Kg,543.0,UNKNOWN,18.1,False,False,False
MDM009278,2025-09-13,SCH0567,Singh Brothers,Cooking Oil,19.4,Kg,2328.0,UNKNOWN,19.4,False,False,False
MDM002525,2026-11-01,SCH0334,Singh Agro,Rice,,,1028.0,UNKNOWN,,True,False,False
MDM011125,2025-07-11,SCH0240,Kumar Supplies,Mustard Oil,,,5112.0,UNKNOWN,,True,False,False
MDM010497,2025-07-04,SCH0536,Kumar & Co.,Dal,,,1728.0,UNKNOWN,,True,False,False
MDM005375,2025-07-15,SCH0092,Kumar Supplies,Atta,37900.0,Grams,1137.0,PAID,37.9,False,False,False
MDM003199,2025-06-18,SCH0447,Goyal Enterprises,Mustard Oil,37.1,Kg,4452.0,UNKNOWN,37.1,False,False,False
MDM005718,2025-04-08,SCH0312,Singh Brothers,Pulses,11.9,Kg,,PENDING,11.9,False,True,False
MDM009419,2026-02-23,SCH0047,Kumar Supplies,Cooking Oil,53.8,Kg,6456.0,UNKNOWN,53.8,False,False,False
MDM011236,2025-06-30,SCH0562,Sharma Traders,Wheat,,,657.0,PAID,,True,False,False
MDM010160,2025-04-15,SCH0461,Sharma Traders,Pulses,53.4,Kg,4806.0,PAID,53.4,False,False,False
MDM008260,2025-10-04,SCH0357,Sharma Traders,Rice,49800.0,Grams,1992.0,PAID,49.8,False,False,False
MDM009938,2025-09-06,SCH0550,Singh Brothers,Mustard Oil,,,4332.0,UNKNOWN,,True,False,False
MDM000041,2026-03-05,SCH0302,Kumar & Co.,Cooking Oil,,,3216.0,DUE,,True,False,False
MDM011539,2025-06-15,SCH0093,Singh Brothers,Wheat,54.8,Kg,1644.0,PENDING,54.8,False,False,False
MDM006817,2026-01-12,SCH0264,goyal mill,Rice,0.778,Sacks,1556.0,PAID,38.9,False,False,False
MDM011347,2025-04-12,SCH0494,Singh Agro,Rice,0.296,Bori,592.0,PENDING,14.8,False,False,False
MDM010086,2025-05-02,SCH0394,Goyal Enterprises,Dal,,,1737.0,PAID,,True,False,False
MDM002724,2026-01-19,SCH0491,Goyal Rice Mill,Atta,,,,PAID,,True,True,False
MDM011346,2025-07-18,SCH0527,Goyal Rice Mill,Dal,21.6,Kg,1944.0,PENDING,21.6,False,False,False
MDM010595,2025-12-02,SCH0136,goyal mill,Mustard Oil,28.1,Kg,3372.0,PAID,28.1,False,False,False
MDM009336,2025-06-30,SCH0326,goyal mill,Rice,,,1936.0,DUE,,True,False,False
MDM007156,2026-02-25,SCH0097,Goyal Enterprises,Cooking Oil,,,5724.0,UNKNOWN,,True,False,True
MDM009501,2025-05-19,SCH0505,S. Agro Works,Rice,0.254,50kg Bags,508.0,UNKNOWN,12.7,False,False,True
MDM011391,2025-04-22,SCH0472,goyal mill,Dal,26900.0,Grams,2421.0,PAID,26.9,False,False,False
MDM007231,2026-09-03,SCH0309,Singh Agro,Cooking Oil,0.298,Sacks,1788.0,DUE,14.9,False,False,False
MDM005076,2025-07-13,SCH0215,Kumar Supplies,Wheat,36300.0,Grams,1089.0,PAID,36.3,False,False,False
MDM007881,2025-08-13,SCH0499,Goyal Enterprises,Lentils,0.296,Bags,1332.0,DUE,14.8,False,False,False
MDM005395,2025-05-19,SCH0083,S. Agro Works,Rice,,,2168.0,DUE,,True,False,False
MDM010566,2025-12-23,SCH0318,Goyal Enterprises,Atta,27300.0,Grams,819.0,PENDING,27.3,False,False,False
MDM007790,2025-12-05,SCH0045,goyal mill,Atta,,,1437.0,UNKNOWN,,True,False,False
MDM011537,2025-10-31,SCH0109,Sharma Traders,Atta,0.96,Bags,1440.0,PENDING,48.0,False,False,False
MDM004089,2026-03-30,SCH0284,Sharma & Sons,Dal,45100.0,Grams,4059.0,UNKNOWN,45.1,False,False,True
MDM001968,2026-03-17,SCH0461,Sharma Traders,Wheat,56700.0,Grams,1701.0,UNKNOWN,56.7,False,False,True
MDM011098,2025-04-27,SCH0176,Sharma Traders,Wheat,0.8320000000000001,Sacks,,UNKNOWN,41.6,False,True,False
MDM010876,2025-08-02,SCH0466,Sharma Traders,Wheat,,,1209.0,DUE,,True,False,False
MDM011856,2025-08-31,SCH0034,kumar general store,Mustard Oil,13.9,Kg,1668.0,PENDING,13.9,False,False,False
MDM007000,2025-09-06,SCH0399,Kumar Supplies,Wheat,,,408.0,UNKNOWN,,True,False,False
MDM000424,2025-04-14,SCH0068,Kumar Supplies,Wheat,57.6,Kg,1728.0,UNKNOWN,57.6,False,False,True
MDM011447,2025-08-04,SCH0091,kumar general store,Pulses,,,4626.0,DUE,,True,False,False
MDM011746,2026-02-19,SCH0544,Sharma Traders,Rice,0.964,Bags,1928.0,PENDING,48.2,False,False,False
MDM010597,2025-09-13,SCH0220,Goyal Rice Mill,Mustard Oil,14.9,Kg,1788.0,DUE,14.9,False,False,False
MDM006143,2025-09-03,SCH0247,Singh Brothers,Wheat,28.4,Kg,852.0,DUE,28.4,False,False,False
MDM005662,2026-02-04,SCH0081,Sharma Traders,Cooking Oil,17600.0,Grams,2112.0,UNKNOWN,17.6,False,False,False
MDM009032,2026-01-07,SCH0394,Goyal Enterprises,Mustard Oil,0.406,50kg Bags,2436.0,UNKNOWN,20.3,False,False,False
MDM004597,2025-07-29,SCH0571,Kumar Supplies,Mustard Oil,55700.0,Grams,6684.0,PAID,55.7,False,False,False
MDM002660,2025-11-13,SCH0578,Sharma Traders,Cooking Oil,57800.0,Grams,6936.0,UNKNOWN,57.8,False,False,True
MDM000142,2025-03-05,SCH0138,Kumar Supplies,Cooking Oil,0.802,Sacks,4812.0,UNKNOWN,40.1,False,False,False
MDM002598,2026-01-12,SCH0415,Goyal Rice Mill,Atta,,,531.0,PAID,,True,False,False
MDM006702,2026-07-01,SCH0351,goyal mill,Mustard Oil,51500.0,Grams,6180.0,UNKNOWN,51.5,False,False,True
MDM001378,2025-07-29,SCH0085,Kumar & Co.,Cooking Oil,14.8,Kg,1776.0,UNKNOWN,14.8,False,False,True
MDM003675,2025-04-06,SCH0231,Kumar & Co.,Dal,,,4500.0,UNKNOWN,,True,False,False
MDM006363,2025-04-06,SCH0506,S. Agro Works,Lentils,10800.0,Grams,972.0,UNKNOWN,10.8,False,False,False
MDM011568,2025-11-25,SCH0449,Kumar Supplies,Rice,49.8,Kg,1992.0,UNKNOWN,49.8,False,False,False
MDM004742,2025-09-07,SCH0359,Kumar & Co.,Atta,0.904,Bori,1356.0,PAID,45.2,False,False,False
MDM001139,2025-09-04,SCH0368,goyal mill,Dal,,,3132.0,UNKNOWN,,True,False,False
MDM007375,2025-06-15,SCH0357,Sharma & Sons,Rice,26.8,Kg,1072.0,UNKNOWN,26.8,False,False,False
MDM001788,2026-09-03,SCH0355,Goyal Rice Mill,Cooking Oil,17.0,Kg,2040.0,PAID,17.0,False,False,False
MDM009925,2026-01-31,SCH0377,goyal mill,Dal,0.502,Bori,2259.0,UNKNOWN,25.1,False,False,True
MDM004647,2025-07-09,SCH0254,Sharma Traders,Rice,,,1932.0,PAID,,True,False,False
MDM007569,2025-05-06,SCH0370,Kumar Supplies,Mustard Oil,,,6264.0,PENDING,,True,False,False
MDM000460,2026-01-20,SCH0580,Sharma & Sons,Rice,1.07,Bags,2140.0,PENDING,53.5,False,False,False
MDM006116,2025-05-24,SCH0150,S. Agro Works,Dal,15100.0,Grams,,PENDING,15.1,False,True,False
MDM008180,2026-03-27,SCH0383,Sharma Traders,Cooking Oil,0.236,50kg Bags,1416.0,PAID,11.8,False,False,False
MDM000949,2025-08-12,SCH0090,Sharma Traders,Wheat,0.672,Bags,1008.0,PAID,33.6,False,False,False
MDM006371,2026-02-13,SCH0481,Sharma & Sons,Mustard Oil,0.654,Bori,3924.0,UNKNOWN,32.7,False,False,True
MDM004629,2025-04-14,SCH0132,S. Agro Works,Rice,42.9,Kg,1716.0,UNKNOWN,42.9,False,False,False
MDM007359,2026-01-25,SCH0043,Goyal Rice Mill,Rice,23.3,Kg,932.0,PAID,23.3,False,False,False
MDM005926,2025-05-28,SCH0163,Goyal Rice Mill,Cooking Oil,,,5784.0,PENDING,,True,False,False
MDM006041,2026-02-08,SCH0358,Singh Agro,Rice,28.7,Kg,1148.0,UNKNOWN,28.7,False,False,False
MDM000442,2025-05-21,SCH0428,goyal mill,Rice,59100.0,Grams,2364.0,UNKNOWN,59.1,False,False,False
MDM006660,2025-11-13,SCH0410,Goyal Enterprises,Rice,19.4,Kg,776.0,PAID,19.4,False,False,False
MDM008832,2026-01-03,SCH0330,S. Agro Works,Mustard Oil,39.4,Kg,4728.0,UNKNOWN,39.4,False,False,False
MDM009047,2026-01-14,SCH0223,Goyal Enterprises,Wheat,36.0,Kg,1080.0,PAID,36.0,False,False,False
MDM003831,2025-07-26,SCH0188,Singh Brothers,Wheat,,,1191.0,UNKNOWN,,True,False,False
MDM011607,2025-06-11,SCH0178,goyal mill,Mustard Oil,46.1,Kg,5532.0,UNKNOWN,46.1,False,False,True
MDM006145,2025-05-21,SCH0419,S. Agro Works,Dal,48.3,Kg,4347.0,PAID,48.3,False,False,False
MDM011174,2026-09-02,SCH0519,Sharma Traders,Atta,59.2,Kg,1776.0,DUE,59.2,False,False,False
MDM006345,2025-06-13,SCH0261,Goyal Rice Mill,Wheat,26.4,Kg,792.0,PAID,26.4,False,False,False
MDM001959,2025-10-08,SCH0341,goyal mill,Rice,0.8140000000000001,Sacks,1628.0,PAID,40.7,False,False,False
MDM009263,2026-02-08,SCH0230,Sharma & Sons,Mustard Oil,0.214,Bags,1284.0,DUE,10.7,False,False,False
MDM000156,2025-09-18,SCH0286,Sharma Traders,Rice,41.9,Kg,1676.0,UNKNOWN,41.9,False,False,True
MDM009849,2025-05-18,SCH0021,Goyal Enterprises,Cooking Oil,37500.0,Grams,4500.0,UNKNOWN,37.5,False,False,False
MDM004579,2025-06-12,SCH0121,Goyal Enterprises,Wheat,11.0,Kg,330.0,UNKNOWN,11.0,False,False,True
MDM001090,2025-08-28,SCH0007,Sharma & Sons,Pulses,27.8,Kg,2502.0,UNKNOWN,27.8,False,False,False
MDM006050,2026-01-21,SCH0364,Singh Agro,Wheat,44.2,Kg,1326.0,UNKNOWN,44.2,False,False,False
MDM011308,2025-05-14,SCH0459,Sharma Traders,Rice,24800.0,Grams,992.0,DUE,24.8,False,False,False
MDM009123,2025-08-09,SCH0487,Goyal Rice Mill,Wheat,49.1,Kg,1473.0,PAID,49.1,False,False,False
MDM007951,2025-10-24,SCH0583,Sharma Traders,Cooking Oil,0.324,Sacks,1944.0,PENDING,16.2,False,False,False
MDM001675,2025-06-11,SCH0366,Sharma Traders,Dal,0.94,50kg Bags,4230.0,UNKNOWN,47.0,False,False,False
MDM006764,2025-12-23,SCH0265,Singh Brothers,Wheat,0.67,Sacks,1005.0,UNKNOWN,33.5,False,False,False
MDM010350,2025-10-24,SCH0176,Kumar & Co.,Pulses,0.324,Bags,1458.0,UNKNOWN,16.2,False,False,False
MDM006417,2025-10-10,SCH0162,Sharma Traders,Pulses,52.4,Kg,4716.0,UNKNOWN,52.4,False,False,False
MDM011819,2026-05-02,SCH0055,goyal mill,Pulses,58.3,Kg,,UNKNOWN,58.3,False,True,False
MDM002327,2026-12-02,SCH0566,Sharma & Sons,Mustard Oil,47.5,Kg,5700.0,DUE,47.5,False,False,False
MDM007097,2026-01-29,SCH0348,Singh Agro,Rice,,,1384.0,UNKNOWN,,True,False,False
MDM009729,2025-11-16,SCH0122,Goyal Enterprises,Cooking Oil,18500.0,Grams,2220.0,PENDING,18.5,False,False,False
MDM006451,2026-01-13,SCH0123,Sharma & Sons,Dal,,,3924.0,DUE,,True,False,False
MDM001716,2025-06-13,SCH0504,Singh Brothers,Wheat,47.1,Kg,1413.0,PENDING,47.1,False,False,False
MDM009173,2025-04-21,SCH0074,kumar general store,Mustard Oil,55.0,Kg,6600.0,DUE,55.0,False,False,False
MDM008382,2025-08-12,SCH0361,Kumar & Co.,Wheat,0.962,Sacks,1443.0,UNKNOWN,48.1,False,False,True
MDM009434,2025-06-18,SCH0083,Sharma Traders,Wheat,0.448,Bori,672.0,PENDING,22.4,False,False,False
MDM003832,2026-02-26,SCH0411,kumar general store,Cooking Oil,0.62,Sacks,3720.0,UNKNOWN,31.0,False,False,True
MDM006300,2026-01-21,SCH0259,Goyal Rice Mill,Mustard Oil,24.6,Kg,2952.0,PAID,24.6,False,False,False
MDM003349,2025-06-27,SCH0120,kumar general store,Dal,28900.0,Grams,2601.0,DUE,28.9,False,False,False
MDM011761,2025-06-24,SCH0429,kumar general store,Dal,,,4302.0,PENDING,,True,False,False
MDM009178,2025-11-29,SCH0560,Sharma & Sons,Rice,0.652,Sacks,1304.0,UNKNOWN,32.6,False,False,False
MDM000588,2026-01-26,SCH0561,Kumar & Co.,Wheat,0.25,50kg Bags,375.0,PENDING,12.5,False,False,False
MDM009347,2025-07-23,SCH0556,Goyal Enterprises,Rice,48.6,Kg,1944.0,UNKNOWN,48.6,False,False,False
MDM011765,2025-05-02,SCH0297,Goyal Enterprises,Pulses,0.642,Bori,2889.0,PAID,32.1,False,False,False
MDM002991,2025-06-13,SCH0380,Singh Agro,Cooking Oil,55500.0,Grams,6660.0,PENDING,55.5,False,False,False
MDM011463,2025-10-23,SCH0521,Sharma & Sons,Mustard Oil,51.7,Kg,6204.0,DUE,51.7,False,False,False
MDM010146,2025-04-30,SCH0134,Singh Agro,Wheat,20.2,Kg,606.0,PAID,20.2,False,False,False
MDM010956,2025-10-31,SCH0598,Kumar & Co.,Wheat,11200.0,Grams,336.0,UNKNOWN,11.2,False,False,True
MDM000265,2025-07-30,SCH0397,Sharma & Sons,Cooking Oil,0.532,Bags,3192.0,UNKNOWN,26.6,False,False,False
MDM009754,2025-10-18,SCH0500,S. Agro Works,Atta,0.948,Bori,1422.0,DUE,47.4,False,False,False
MDM006789,2026-02-19,SCH0448,Goyal Enterprises,Wheat,1.17,Sacks,1755.0,PAID,58.5,False,False,False
MDM010518,2025-07-12,SCH0028,Goyal Enterprises,Rice,12.2,Kg,488.0,PENDING,12.2,False,False,False
MDM003865,2026-01-26,SCH0598,Sharma Traders,Wheat,,,1605.0,PAID,,True,False,False
MDM006275,2026-01-01,SCH0576,Kumar & Co.,Wheat,58.6,Kg,1758.0,UNKNOWN,58.6,False,False,False
MDM003712,2025-08-25,SCH0591,Sharma & Sons,Atta,20.0,Kg,600.0,PENDING,20.0,False,False,False
MDM008439,2026-03-14,SCH0582,Sharma Traders,Wheat,12500.0,Grams,375.0,PAID,12.5,False,False,False
MDM001530,2025-06-10,SCH0413,Goyal Rice Mill,Mustard Oil,0.816,Bags,4896.0,PENDING,40.8,False,False,False
MDM000924,2025-03-10,SCH0063,Goyal Rice Mill,Rice,0.924,Sacks,1848.0,UNKNOWN,46.2,False,False,True
MDM009713,2025-03-05,SCH0463,Goyal Rice Mill,Dal,0.952,Bori,4284.0,PAID,47.6,False,False,False
MDM007330,2026-02-15,SCH0232,Goyal Enterprises,Lentils,50300.0,Grams,4527.0,UNKNOWN,50.3,False,False,False
MDM004365,2025-12-12,SCH0344,Sharma & Sons,Rice,44.1,Kg,1764.0,UNKNOWN,44.1,False,False,False
MDM000670,2025-09-16,SCH0475,Sharma Traders,Rice,,,860.0,UNKNOWN,,True,False,False
MDM003605,2025-04-20,SCH0148,Singh Agro,Wheat,18.7,Kg,561.0,UNKNOWN,18.7,False,False,False
MDM005109,2026-02-03,SCH0574,Goyal Enterprises,Rice,,,1392.0,DUE,,True,False,False
MDM011119,2025-04-29,SCH0323,S. Agro Works,Rice,35800.0,Grams,1432.0,PAID,35.8,False,False,False
MDM005249,2025-11-11,SCH0044,goyal mill,Rice,43.9,Kg,1756.0,PAID,43.9,False,False,False
MDM007184,2025-04-17,SCH0167,Kumar Supplies,Dal,34.8,Kg,,UNKNOWN,34.8,False,True,True
MDM002592,2025-05-24,SCH0283,Goyal Rice Mill,Wheat,,,1677.0,PENDING,,True,False,False
MDM005907,2026-02-12,SCH0084,Goyal Enterprises,Mustard Oil,38.4,Kg,4608.0,DUE,38.4,False,False,False
